"Pays";"YEAR";"GEO_RESIDENCE_Niv2";"GEO_NAISSANCE_Niv2";"GEO_RESIDENCE_Niv1";"GEO_NAISSANCE_Niv1";"POP_Total_IPUMS";"SEXE_Hom_IPUMS";"SEXE_Fem_IPUMS";"AGE_0014_IPUMS";"AGE_1529_IPUMS";"AGE_3044_IPUMS";"AGE_4559_IPUMS";"AGE_6074_IPUMS";"AGE_75pl_IPUMS";"COD_RESIDENCE_Niv2";"COD_NAISSANCE_Niv2";"COD_NAISSANCE_Niv1";"COD_RESIDENCE_Niv1"
"Benin";2013;"Ze";"Lalo";"Atlantique";"Couffo";90;60;30;30;20;40;0;0;0;"BJ0308";"BJ0605";"BJ06";"BJ03"
"Benin";2013;"Ze";"Couffo department, unknown commune";"Atlantique";"Couffo";30;20;10;0;10;20;0;0;0;"BJ0308";"BJ06";"BJ06";"BJ03"
"Benin";2013;"Ze";"Kandi";"Atlantique";"Alibori";10;10;0;0;0;0;10;0;0;"BJ0308";"BJ0103";"BJ01";"BJ03"
"Benin";2013;"Ze";"Malanville";"Atlantique";"Alibori";20;20;0;20;0;0;0;0;0;"BJ0308";"BJ0105";"BJ01";"BJ03"
"Benin";2013;"Ze";"Natitingou";"Atlantique";"Atacora";30;10;20;20;0;10;0;0;0;"BJ0308";"BJ0206";"BJ02";"BJ03"
"Benin";2013;"Ze";"Taqnguiete";"Atlantique";"Atacora";110;50;60;40;50;20;0;0;0;"BJ0308";"BJ0208";"BJ02";"BJ03"
"Benin";2013;"Ze";"Abomey-Calavi";"Atlantique";"Atlantique";5570;2570;3000;2560;1490;900;410;160;50;"BJ0308";"BJ0301";"BJ03";"BJ03"
"Benin";2013;"Ze";"Allada";"Atlantique";"Atlantique";3140;1230;1910;1230;870;490;350;150;50;"BJ0308";"BJ0302";"BJ03";"BJ03"
"Benin";2013;"Ze";"Kpomasse";"Atlantique";"Atlantique";90;20;70;10;40;20;20;0;0;"BJ0308";"BJ0303";"BJ03";"BJ03"
"Benin";2013;"Ze";"Ifangni";"Atlantique";"Plateau";10;10;0;10;0;0;0;0;0;"BJ0308";"BJ1102";"BJ11";"BJ03"
"Benin";2013;"Ze";"Ketou";"Atlantique";"Plateau";20;10;10;0;0;20;0;0;0;"BJ0308";"BJ1103";"BJ11";"BJ03"
"Benin";2013;"Ze";"Pobe";"Atlantique";"Plateau";30;10;20;0;0;30;0;0;0;"BJ0308";"BJ1104";"BJ11";"BJ03"
"Benin";2013;"Ze";"Sakete";"Atlantique";"Plateau";40;20;20;20;10;10;0;0;0;"BJ0308";"BJ1105";"BJ11";"BJ03"
"Benin";2013;"Ze";"Plateau department, unknown commune";"Atlantique";"Plateau";10;0;10;0;0;0;0;10;0;"BJ0308";"BJ11";"BJ11";"BJ03"
"Benin";2013;"Ze";"Abomey";"Atlantique";"Zou";420;190;230;70;140;150;50;10;0;"BJ0308";"BJ1201";"BJ12";"BJ03"
"Benin";2013;"Ze";"Agbangnizoun";"Atlantique";"Zou";40;20;20;10;20;0;0;10;0;"BJ0308";"BJ1202";"BJ12";"BJ03"
"Benin";2013;"Ze";"Bohicon";"Atlantique";"Zou";130;70;60;30;50;40;0;10;0;"BJ0308";"BJ1203";"BJ12";"BJ03"
"Benin";2013;"Ze";"Cove";"Atlantique";"Zou";100;60;40;20;30;30;20;0;0;"BJ0308";"BJ1204";"BJ12";"BJ03"
"Benin";2013;"Ze";"Zagnanado";"Atlantique";"Zou";30;0;30;10;20;0;0;0;0;"BJ0308";"BJ1208";"BJ12";"BJ03"
"Benin";2013;"Ze";"Za-Kpota";"Atlantique";"Zou";10;10;0;10;0;0;0;0;0;"BJ0308";"BJ1207";"BJ12";"BJ03"
"Benin";2013;"Ze";"Zogbodomey";"Atlantique";"Zou";50;20;30;0;10;20;20;0;0;"BJ0308";"BJ1209";"BJ12";"BJ03"
"Benin";2013;"Ze";"Zou department, unknown commune";"Atlantique";"Zou";30;20;10;20;10;0;0;0;0;"BJ0308";"BJ12";"BJ12";"BJ03"
"Benin";2013;"Ze";"Born Abroad";"Atlantique";NA;730;270;460;170;300;130;70;30;30;"BJ0308";"Foreign";"Fore";"BJ03"
"Benin";2013;"Ze";"Bassila";"Atlantique";"Donga";40;20;20;10;20;0;10;0;0;"BJ0308";"BJ0701";"BJ07";"BJ03"
"Benin";2013;"Ze";"Copargo";"Atlantique";"Donga";20;10;10;20;0;0;0;0;0;"BJ0308";"BJ0703";"BJ07";"BJ03"
"Benin";2013;"Ze";"Djougou";"Atlantique";"Donga";20;10;10;10;10;0;0;0;0;"BJ0308";"BJ0702";"BJ07";"BJ03"
"Benin";2013;"Ze";"Ouake";"Atlantique";"Donga";20;10;10;0;20;0;0;0;0;"BJ0308";"BJ0704";"BJ07";"BJ03"
"Benin";2013;"Ze";"Donga department, unknown commune";"Atlantique";"Donga";10;0;10;10;0;0;0;0;0;"BJ0308";"BJ07";"BJ07";"BJ03"
"Benin";2013;"Ze";"Contonou";"Atlantique";"Littoral";1670;810;860;800;410;300;120;30;10;"BJ0308";"BJ0800";"BJ08";"BJ03"
"Benin";2013;"Ze";"Bopa";"Atlantique";"Mono";40;0;40;0;10;0;20;10;0;"BJ0308";"BJ0902";"BJ09";"BJ03"
"Benin";2013;"Ze";"Come";"Atlantique";"Mono";90;40;50;20;20;40;10;0;0;"BJ0308";"BJ0903";"BJ09";"BJ03"
"Benin";2013;"Ze";"Lokossa";"Atlantique";"Mono";60;10;50;10;40;10;0;0;0;"BJ0308";"BJ0906";"BJ09";"BJ03"
"Benin";2013;"Ze";"Mono department, unknown commune";"Atlantique";"Mono";70;30;40;10;20;10;20;10;0;"BJ0308";"BJ09";"BJ09";"BJ03"
"Benin";2013;"Ze";"Adjarra";"Atlantique";"Oueme";10;0;10;0;10;0;0;0;0;"BJ0308";"BJ1001";"BJ10";"BJ03"
"Benin";2013;"Ze";"Abjohoun";"Atlantique";"Oueme";300;90;210;80;120;60;30;10;0;"BJ0308";"BJ1002";"BJ10";"BJ03"
"Benin";2013;"Ze";"Aguegues";"Atlantique";"Oueme";10;0;10;0;0;10;0;0;0;"BJ0308";"BJ1003";"BJ10";"BJ03"
"Benin";2013;"Ze";"Akpro-Misserete";"Atlantique";"Oueme";10;0;10;0;10;0;0;0;0;"BJ0308";"BJ1004";"BJ10";"BJ03"
"Benin";2013;"Ze";"Bonou";"Atlantique";"Oueme";50;0;50;0;30;10;0;10;0;"BJ0308";"BJ1006";"BJ10";"BJ03"
"Benin";2013;"Ze";"Dangbo";"Atlantique";"Oueme";100;50;50;10;40;10;20;10;10;"BJ0308";"BJ1007";"BJ10";"BJ03"
"Benin";2013;"Ze";"Port-Novo";"Atlantique";"Oueme";470;160;310;150;140;120;50;0;10;"BJ0308";"BJ1008";"BJ10";"BJ03"
"Benin";2013;"Ze";"Seme-Kpodji";"Atlantique";"Oueme";70;40;30;30;20;10;10;0;0;"BJ0308";"BJ1009";"BJ10";"BJ03"
"Benin";2013;"Ze";"Adja-Ouere";"Atlantique";"Plateau";10;0;10;0;0;0;0;0;10;"BJ0308";"BJ1101";"BJ11";"BJ03"
"Benin";2013;"Bembereke";"Ifangni";"Borgou";"Plateau";50;40;10;10;40;0;0;0;0;"BJ0401";"BJ1102";"BJ11";"BJ04"
"Benin";2013;"Bembereke";"Agbangnizoun";"Borgou";"Zou";40;40;0;0;40;0;0;0;0;"BJ0401";"BJ1202";"BJ12";"BJ04"
"Benin";2013;"Bembereke";"Bohicon";"Borgou";"Zou";310;170;140;50;170;30;50;10;0;"BJ0401";"BJ1203";"BJ12";"BJ04"
"Benin";2013;"Bembereke";"Cove";"Borgou";"Zou";40;10;30;10;10;20;0;0;0;"BJ0401";"BJ1204";"BJ12";"BJ04"
"Benin";2013;"Bembereke";"Ouinhi";"Borgou";"Zou";30;30;0;10;10;10;0;0;0;"BJ0401";"BJ1206";"BJ12";"BJ04"
"Benin";2013;"Bembereke";"Za-Kpota";"Borgou";"Zou";10;0;10;0;10;0;0;0;0;"BJ0401";"BJ1207";"BJ12";"BJ04"
"Benin";2013;"Bembereke";"Ketou";"Borgou";"Plateau";30;30;0;10;20;0;0;0;0;"BJ0401";"BJ1103";"BJ11";"BJ04"
"Benin";2013;"Bembereke";"Pobe";"Borgou";"Plateau";20;20;0;0;10;10;0;0;0;"BJ0401";"BJ1104";"BJ11";"BJ04"
"Benin";2013;"Bembereke";"Sakete";"Borgou";"Plateau";10;10;0;0;10;0;0;0;0;"BJ0401";"BJ1105";"BJ11";"BJ04"
"Benin";2013;"Bembereke";"Abomey";"Borgou";"Zou";110;70;40;20;60;30;0;0;0;"BJ0401";"BJ1201";"BJ12";"BJ04"
"Benin";2013;"Bembereke";"Born Abroad";"Borgou";NA;2910;1810;1100;650;1010;960;220;60;10;"BJ0401";"Foreign";"Fore";"BJ04"
"Benin";2013;"Bembereke";"Oueme department, unknown commune";"Borgou";"Oueme";20;10;10;0;20;0;0;0;0;"BJ0401";"BJ10";"BJ10";"BJ04"
"Benin";2013;"Bembereke";"Adja-Ouere";"Borgou";"Plateau";20;20;0;0;20;0;0;0;0;"BJ0401";"BJ1101";"BJ11";"BJ04"
"Benin";2013;"Bembereke";"Collines department, unknown commune";"Borgou";"Collines";10;10;0;0;10;0;0;0;0;"BJ0401";"BJ05";"BJ05";"BJ04"
"Benin";2013;"Bembereke";"Lalo";"Borgou";"Couffo";30;10;20;20;10;0;0;0;0;"BJ0401";"BJ0605";"BJ06";"BJ04"
"Benin";2013;"Bembereke";"Toviklin";"Borgou";"Couffo";120;60;60;30;80;10;0;0;0;"BJ0401";"BJ0606";"BJ06";"BJ04"
"Benin";2013;"Bembereke";"Bassila";"Borgou";"Donga";320;200;120;100;80;100;30;10;0;"BJ0401";"BJ0701";"BJ07";"BJ04"
"Benin";2013;"Bembereke";"Copargo";"Borgou";"Donga";60;20;40;30;10;20;0;0;0;"BJ0401";"BJ0703";"BJ07";"BJ04"
"Benin";2013;"Bembereke";"Djougou";"Borgou";"Donga";260;130;130;60;90;50;40;20;0;"BJ0401";"BJ0702";"BJ07";"BJ04"
"Benin";2013;"Bembereke";"Donga department, unknown commune";"Borgou";"Donga";10;10;0;0;10;0;0;0;0;"BJ0401";"BJ07";"BJ07";"BJ04"
"Benin";2013;"Bembereke";"Contonou";"Borgou";"Littoral";670;500;170;200;340;90;40;0;0;"BJ0401";"BJ0800";"BJ08";"BJ04"
"Benin";2013;"Bembereke";"Athieme";"Borgou";"Mono";10;10;0;0;10;0;0;0;0;"BJ0401";"BJ0901";"BJ09";"BJ04"
"Benin";2013;"Bembereke";"Come";"Borgou";"Mono";10;10;0;10;0;0;0;0;0;"BJ0401";"BJ0903";"BJ09";"BJ04"
"Benin";2013;"Bembereke";"Crand-Popo";"Borgou";"Mono";40;30;10;0;30;0;10;0;0;"BJ0401";"BJ0904";"BJ09";"BJ04"
"Benin";2013;"Bembereke";"Houeyogbe";"Borgou";"Mono";30;30;0;10;10;0;10;0;0;"BJ0401";"BJ0905";"BJ09";"BJ04"
"Benin";2013;"Bembereke";"Lokossa";"Borgou";"Mono";40;30;10;10;20;10;0;0;0;"BJ0401";"BJ0906";"BJ09";"BJ04"
"Benin";2013;"Bembereke";"Adjarra";"Borgou";"Oueme";10;10;0;0;10;0;0;0;0;"BJ0401";"BJ1001";"BJ10";"BJ04"
"Benin";2013;"Bembereke";"Abjohoun";"Borgou";"Oueme";40;30;10;20;10;10;0;0;0;"BJ0401";"BJ1002";"BJ10";"BJ04"
"Benin";2013;"Bembereke";"Akpro-Misserete";"Borgou";"Oueme";40;20;20;20;20;0;0;0;0;"BJ0401";"BJ1004";"BJ10";"BJ04"
"Benin";2013;"Bembereke";"Avrankou";"Borgou";"Oueme";60;50;10;10;40;10;0;0;0;"BJ0401";"BJ1005";"BJ10";"BJ04"
"Benin";2013;"Bembereke";"Bonou";"Borgou";"Oueme";40;30;10;10;30;0;0;0;0;"BJ0401";"BJ1006";"BJ10";"BJ04"
"Benin";2013;"Bembereke";"Dangbo";"Borgou";"Oueme";30;20;10;0;30;0;0;0;0;"BJ0401";"BJ1007";"BJ10";"BJ04"
"Benin";2013;"Bembereke";"Port-Novo";"Borgou";"Oueme";250;170;80;50;140;60;0;0;0;"BJ0401";"BJ1008";"BJ10";"BJ04"
"Benin";2013;"Bembereke";"Seme-Kpodji";"Borgou";"Oueme";50;50;0;0;50;0;0;0;0;"BJ0401";"BJ1009";"BJ10";"BJ04"
"Benin";2013;"Bembereke";"Tori-Bossito";"Borgou";"Atlantique";30;20;10;0;30;0;0;0;0;"BJ0401";"BJ0307";"BJ03";"BJ04"
"Benin";2013;"Bembereke";"Bembereke";"Borgou";"Borgou";117010;58750;58260;61420;30370;15030;6010;3110;1070;"BJ0401";"BJ0401";"BJ04";"BJ04"
"Benin";2013;"Bembereke";"Kalale";"Borgou";"Borgou";480;180;300;170;160;70;50;20;10;"BJ0401";"BJ0402";"BJ04";"BJ04"
"Benin";2013;"Bembereke";"N'Dali";"Borgou";"Borgou";510;240;270;160;170;120;20;40;0;"BJ0401";"BJ0403";"BJ04";"BJ04"
"Benin";2013;"Bembereke";"Nikki";"Borgou";"Borgou";720;340;380;260;210;100;70;60;20;"BJ0401";"BJ0404";"BJ04";"BJ04"
"Benin";2013;"Bembereke";"Parakou";"Borgou";"Borgou";1300;790;510;470;530;190;100;10;0;"BJ0401";"BJ0405";"BJ04";"BJ04"
"Benin";2013;"Bembereke";"Perere";"Borgou";"Borgou";180;70;110;70;40;30;20;20;0;"BJ0401";"BJ0406";"BJ04";"BJ04"
"Benin";2013;"Bembereke";"Sinende";"Borgou";"Borgou";700;240;460;200;290;50;90;40;30;"BJ0401";"BJ0407";"BJ04";"BJ04"
"Benin";2013;"Bembereke";"Tchaourou";"Borgou";"Borgou";290;170;120;70;110;40;50;10;10;"BJ0401";"BJ0408";"BJ04";"BJ04"
"Benin";2013;"Bembereke";"Borgou department, unknown commune";"Borgou";"Borgou";30;20;10;20;10;0;0;0;0;"BJ0401";"BJ04";"BJ04";"BJ04"
"Benin";2013;"Bembereke";"Bante";"Borgou";"Collines";100;80;20;10;70;10;10;0;0;"BJ0401";"BJ0501";"BJ05";"BJ04"
"Benin";2013;"Bembereke";"Dassa-Zoume";"Borgou";"Collines";380;200;180;90;140;70;70;10;0;"BJ0401";"BJ0502";"BJ05";"BJ04"
"Benin";2013;"Bembereke";"Glazoue";"Borgou";"Collines";210;150;60;40;120;30;20;0;0;"BJ0401";"BJ0503";"BJ05";"BJ04"
"Benin";2013;"Bembereke";"Ouesse";"Borgou";"Collines";210;100;110;70;80;60;0;0;0;"BJ0401";"BJ0504";"BJ05";"BJ04"
"Benin";2013;"Bembereke";"Savalou";"Borgou";"Collines";200;110;90;30;100;40;10;20;0;"BJ0401";"BJ0505";"BJ05";"BJ04"
"Benin";2013;"Bembereke";"Aplahoue";"Borgou";"Couffo";50;50;0;0;40;0;10;0;0;"BJ0401";"BJ0601";"BJ06";"BJ04"
"Benin";2013;"Bembereke";"Djakotome";"Borgou";"Couffo";30;30;0;0;20;10;0;0;0;"BJ0401";"BJ0602";"BJ06";"BJ04"
"Benin";2013;"Bembereke";"Dogbo";"Borgou";"Couffo";90;50;40;10;50;20;10;0;0;"BJ0401";"BJ0603";"BJ06";"BJ04"
"Benin";2013;"Bembereke";"Klouekanme";"Borgou";"Couffo";10;10;0;0;10;0;0;0;0;"BJ0401";"BJ0604";"BJ06";"BJ04"
"Benin";2013;"Bembereke";"Banikorara";"Borgou";"Alibori";630;310;320;190;250;100;70;0;20;"BJ0401";"BJ0101";"BJ01";"BJ04"
"Benin";2013;"Bembereke";"Gogounou";"Borgou";"Alibori";530;250;280;210;170;100;20;30;0;"BJ0401";"BJ0102";"BJ01";"BJ04"
"Benin";2013;"Bembereke";"Kandi";"Borgou";"Alibori";370;220;150;50;100;90;50;80;0;"BJ0401";"BJ0103";"BJ01";"BJ04"
"Benin";2013;"Bembereke";"Karimama";"Borgou";"Alibori";90;80;10;30;20;20;10;10;0;"BJ0401";"BJ0104";"BJ01";"BJ04"
"Benin";2013;"Bembereke";"Malanville";"Borgou";"Alibori";370;210;160;120;150;70;30;0;0;"BJ0401";"BJ0105";"BJ01";"BJ04"
"Benin";2013;"Bembereke";"Ouake";"Borgou";"Donga";70;50;20;40;20;10;0;0;0;"BJ0401";"BJ0704";"BJ07";"BJ04"
"Benin";2013;"Bembereke";"So-Ava";"Borgou";"Atlantique";20;20;0;0;20;0;0;0;0;"BJ0401";"BJ0305";"BJ03";"BJ04"
"Benin";2013;"Bembereke";"Toffo";"Borgou";"Atlantique";20;10;10;0;20;0;0;0;0;"BJ0401";"BJ0306";"BJ03";"BJ04"
"Benin";2013;"Bembereke";"Boukoumbe";"Borgou";"Atacora";360;160;200;70;40;160;80;0;10;"BJ0401";"BJ0201";"BJ02";"BJ04"
"Benin";2013;"Bembereke";"Cobly";"Borgou";"Atacora";180;100;80;30;60;30;40;20;0;"BJ0401";"BJ0203";"BJ02";"BJ04"
"Benin";2013;"Bembereke";"Save";"Borgou";"Collines";120;50;70;0;40;50;0;20;10;"BJ0401";"BJ0506";"BJ05";"BJ04"
